image_id,text,len_words,text_lower,avg_img,width_img,height_img,tirets,ponctuation,top_100
n02-157-00-06,at,2,at,226.00485908649173,98,84,False,True,True
n02-157-00-07,all,3,all,223.24297454931067,164,92,False,True,True
n02-157-01-00,she,3,she,226.86725022301516,152,118,False,True,True
n02-157-01-01,was,3,was,218.79625,150,64,False,True,True
n02-157-01-02,a,1,a,214.81594634873326,61,44,False,True,True
n02-157-01-04,who,3,who,225.78015422668412,158,87,False,True,True
n02-157-01-06,like,4,like,220.90755836960827,133,95,False,True,True
n02-157-01-07,her,3,her,224.32911877394642,90,87,False,True,True
n02-157-02-01,the,3,the,222.0947204968944,115,84,False,True,True
n02-157-02-04,in,2,in,222.11282051282046,75,65,False,True,True
n02-157-02-06,her,3,her,222.64848484848488,99,80,False,True,True
n02-157-02-10,I,1,i,223.7127371273713,41,81,False,True,True
n02-157-03-00,could,5,could,222.304905782976,228,81,False,True,True
n02-157-03-06,he,2,he,216.9029733959312,63,71,False,True,True
n02-157-03-08,on,2,on,213.03799392097264,94,42,False,True,True
n02-157-03-09,in,2,in,225.29663865546215,68,70,False,True,True
n02-157-03-10,a,1,a,217.5888888888889,75,42,False,True,True
n02-157-04-03,his,3,his,225.8988218988219,111,91,False,True,True
n02-157-05-01,He,2,he,203.17555994729904,88,69,False,True,True
n02-157-06-00,We,2,we,219.8542956874226,107,83,False,True,True
n02-157-06-01,all,3,all,222.09618055555558,108,80,False,True,True
n02-157-07-00,to,2,to,216.73841866945315,66,87,False,True,True
n02-157-07-01,all,3,all,222.62328431372552,102,80,False,True,True
n02-157-08-01,in,2,in,222.16773504273502,96,78,False,True,True
n02-157-08-03,out,3,out,225.2305045082249,167,87,False,True,True
n03-038-00-00,He,2,he,198.93198380566798,65,57,False,True,True
n03-038-00-01,had,3,had,218.1415337711069,164,52,False,True,True
n03-038-00-06,into,4,into,220.86705280172413,128,58,False,True,True
n03-038-00-07,his,3,his,221.54391672088485,106,58,False,True,True
n03-038-01-03,to,2,to,208.4591265397536,76,47,False,True,True
n03-038-01-06,about,5,about,218.1790640012397,239,54,False,True,True
n03-038-01-07,two,3,two,219.56453392167683,148,49,False,True,True
n03-038-02-03,he,2,he,211.9851871101871,74,52,False,True,True
n03-038-02-05,not,3,not,230.99750093714854,151,53,False,True,True
n03-038-02-09,which,5,which,220.74261129816685,198,54,False,True,True
n03-038-02-10,the,3,the,222.99067894131184,158,55,False,True,True
n03-038-03-02,had,3,had,217.8281601439496,195,57,False,True,True
n03-038-03-03,on,2,on,175.4144385026738,85,22,False,True,True
n03-038-03-04,the,3,the,213.44089759797725,113,56,False,True,True
n03-038-03-06,at,2,at,229.86487455197133,135,62,False,True,True
n03-038-03-09,he,2,he,236.3438518045353,310,101,False,True,True
n03-038-04-01,not,3,not,214.9062266500623,146,55,False,True,True
n03-038-04-03,as,2,as,193.95584239130437,92,32,False,True,True
n03-038-04-05,he,2,he,218.22670957361225,113,55,False,True,True
n03-038-04-07,it,2,it,227.85462842242504,104,59,False,True,True
n03-038-05-01,in,2,in,232.58688524590164,85,61,False,True,True
n03-038-05-04,with,4,with,224.21459014768558,171,59,False,True,True
n03-038-05-05,his,3,his,225.1502313990744,106,53,False,True,True
n03-064-00-01,that,4,that,219.8533781670316,139,92,False,True,True
n03-064-00-06,the,3,the,223.77526954177898,106,84,False,True,True
n03-064-01-02,could,5,could,224.92735930735932,154,75,False,True,True
n03-064-01-03,be,2,be,220.70098670098668,63,74,False,True,True
n03-064-01-07,the,3,the,240.80875088214538,109,169,False,True,True
n03-064-02-00,of,2,of,228.91021324354656,66,108,False,True,True
n03-064-02-01,a,1,a,198.91774891774887,33,35,False,True,True
n03-064-02-03,and,3,and,223.91964285714286,110,56,False,True,True
n03-064-02-04,a,1,a,194.82051282051282,26,30,False,True,True
n03-064-02-08,the,3,the,219.60312831389183,82,92,False,True,True
n03-064-02-11,her,3,her,231.7599203527236,79,89,False,True,True
n03-064-03-03,and,3,and,222.14672216441207,124,62,False,True,True
n03-064-03-04,to,2,to,210.15137254901958,34,75,False,True,True
n03-064-03-05,the,3,the,223.76188235294117,100,85,False,True,True
n03-064-03-10,so,2,so,205.85555555555558,50,54,False,True,True
n03-064-04-01,to,2,to,220.20631720430111,48,93,False,True,True
n03-064-04-02,the,3,the,219.80319322254812,93,99,False,True,True
n03-064-04-04,that,4,that,223.6694591904446,137,88,False,True,True
n03-064-04-05,it,2,it,224.75208424747697,53,86,False,True,True
n03-064-04-06,would,5,would,223.72341032221271,167,63,False,True,True
n03-064-04-07,be,2,be,220.62571780147658,53,92,False,True,True
n03-064-05-01,them,4,them,221.41106222501568,148,86,False,True,True
n03-064-05-02,with,4,with,225.52494041538986,132,89,False,True,True
n03-064-05-03,the,3,the,226.391295025729,106,88,False,True,True
n03-064-05-05,of,2,of,212.6642817059484,66,108,False,True,True
n03-064-05-06,the,3,the,224.74674842066148,156,138,False,True,True
n03-066-00-11,he,2,he,216.35569105691056,60,41,False,True,True
n03-066-01-00,by,2,by,221.917652027027,74,64,False,True,True
n03-066-01-02,to,2,to,208.57747035573124,55,46,False,True,True
n03-066-01-05,now,3,now,227.8670145477546,124,51,False,True,True
n03-066-01-08,if,2,if,223.98086633005585,53,71,False,True,True
n03-066-01-09,he,2,he,213.5297297297297,65,37,False,True,True
n03-066-02-02,time,4,time,220.5426829268293,120,41,False,True,True
n03-066-02-04,when,4,when,222.4895703611457,146,44,False,True,True
n03-066-02-07,the,3,the,211.02994791666663,96,40,False,True,True
n03-066-02-09,of,2,of,219.30403100775197,86,75,False,True,True
n03-066-03-00,two,3,two,223.08254545454545,100,55,False,True,True
n03-066-03-07,he,2,he,218.86564696155438,59,41,False,True,True
n03-066-03-08,was,3,was,199.98674242424244,88,24,False,True,True
n03-066-03-10,that,4,that,213.9075235109718,116,44,False,True,True
n03-066-03-11,the,3,the,209.25964912280705,90,38,False,True,True
n03-066-04-01,had,3,had,214.07314266929646,117,52,False,True,True
n03-066-04-03,the,3,the,213.681954887218,95,42,False,True,True
n03-066-04-07,of,2,of,209.34979674796745,82,60,False,True,True
n03-066-05-00,being,5,being,227.43730308758663,138,92,False,True,True
n03-066-05-03,the,3,the,215.79373104145603,86,46,False,True,True
n03-066-05-07,the,3,the,213.09345314505777,95,41,False,True,True
n03-066-06-01,his,3,his,225.85294117647058,68,42,False,True,True
n03-066-06-03,of,2,of,218.1487104444851,77,71,False,True,True
n03-066-06-06,and,3,and,209.7799107142857,112,40,False,True,True
n03-066-06-08,them,4,them,220.61646341463413,164,50,False,True,True
n03-066-07-00,with,4,with,224.88403392330383,113,48,False,True,True
n03-066-07-02,of,2,of,210.95091414944355,74,68,False,True,True
n03-066-07-03,that,4,that,210.55247933884297,121,40,False,True,True
n03-079-00-01,the,3,the,181.56201550387595,78,43,False,True,True
n03-079-00-03,was,3,was,176.82038567493112,110,33,False,True,True
n03-079-00-04,on,2,on,166.57776497695852,62,28,False,True,True
n03-079-00-05,a,1,a,147.82202447163516,29,31,False,True,True
n03-079-00-08,as,2,as,168.48792756539234,71,28,False,True,True
n03-079-00-09,it,2,it,202.73830409356725,57,48,False,True,True
n03-079-00-10,was,3,was,192.76876617773945,122,38,False,True,True
n03-079-01-00,now,3,now,177.7240777666999,118,34,False,True,True
n03-079-01-02,it,2,it,200.74185185185183,60,45,False,True,True
n03-079-01-03,could,5,could,200.42270037654652,169,55,False,True,True
n03-079-01-05,up,2,up,202.7918771043771,66,72,False,True,True
n03-079-01-06,a,1,a,146.81954022988506,30,29,False,True,True
n03-079-02-01,it,2,it,198.1241149521033,49,49,False,True,True
n03-079-02-02,had,3,had,196.51881246325686,126,54,False,True,True
n03-079-02-03,a,1,a,152.94444444444446,30,36,False,True,True
n03-079-02-06,of,2,of,211.10805288461538,65,128,False,True,True
n03-079-03-01,the,3,the,189.20820512820512,78,50,False,True,True
n03-079-04-03,as,2,as,185.31045751633988,81,34,False,True,True
n03-079-04-04,the,3,the,186.13162162162163,74,50,False,True,True
n03-079-05-00,out,3,out,196.43729128014843,98,55,False,True,True
n03-079-05-01,and,3,and,196.03681942812375,111,46,False,True,True
n03-079-05-03,in,2,in,217.2229239766082,75,57,False,True,True
n03-079-05-04,his,3,his,199.47927624658107,97,49,False,True,True
n03-079-06-01,and,3,and,199.33759944655827,118,49,False,True,True
n03-082-00-02,like,4,like,229.7432585030941,169,131,False,True,True
n03-082-00-06,by,2,by,233.62445041524185,89,184,False,True,True
n03-082-00-07,and,3,and,229.7266203703704,160,108,False,True,True
n03-082-00-08,by,2,by,234.124358076564,102,168,False,True,True
n03-082-01-00,she,3,she,229.4820753566638,139,118,False,True,True
n03-082-01-02,some,4,some,222.99364352911263,207,76,False,True,True
n03-082-01-03,more,4,more,214.35077972709556,180,57,False,True,True
n03-082-02-01,you,3,you,227.93954554930164,123,117,False,True,True
n03-082-02-03,from,4,from,233.58792021780303,192,176,False,True,True
n03-082-02-06,the,3,the,220.1086896551724,125,116,False,True,True
n03-082-02-08,said,4,said,223.5402346041056,155,110,False,True,True
n03-082-02-09,in,2,in,235.89574226971018,71,87,False,True,True
n03-082-03-04,I,1,i,172.24035087719295,12,95,False,True,True
n03-082-03-07,you,3,you,223.64284696494727,116,121,False,True,True
n03-082-03-10,you,3,you,224.9038273381295,139,125,False,True,True
n03-082-04-01,that,4,that,217.30245960687455,158,123,False,True,True
n03-082-04-04,of,2,of,224.48773326373487,79,194,False,True,True
n03-082-04-06,out,3,out,225.59981203007519,120,133,False,True,True
n03-082-04-07,there,5,there,222.59308033607098,198,107,False,True,True
n03-082-04-08,on,2,on,201.38952536824883,94,39,False,True,True
n03-082-05-00,the,3,the,214.4608276939094,136,113,False,True,True
n03-082-05-05,I,1,i,204.90616797900262,24,127,False,True,True
n03-082-05-07,him,3,him,231.3905480295566,174,112,False,True,True
n03-082-05-09,You,3,you,225.195885250652,119,116,False,True,True
n03-082-06-06,like,4,like,221.03647970816237,136,129,False,True,True
n03-082-06-07,that,4,that,221.76116449971732,174,122,False,True,True
n03-082-07-02,man,3,man,209.16869300911853,188,42,False,True,True
n03-091-00-01,is,2,is,230.71533203125,64,64,False,True,True
n03-091-00-03,man,3,man,205.5256262042389,173,30,False,True,True
n03-091-00-05,and,3,and,213.83543543543544,148,45,False,True,True
n03-091-00-08,is,2,is,237.5742434904996,49,58,False,True,True
n03-091-00-10,on,2,on,200.71715755025716,93,23,False,True,True
n03-091-01-00,He,2,he,214.78128128128128,74,54,False,True,True
n03-091-01-01,no,2,no,188.49255509231685,73,23,False,True,True
n03-091-01-08,his,3,his,224.86073853286968,99,61,False,True,True
n03-091-01-11,him,3,him,229.20503597122303,139,56,False,True,True
n03-091-01-12,into,4,into,227.98972602739727,146,68,False,True,True
n03-091-02-01,to,2,to,214.061974789916,56,51,False,True,True
n03-091-02-03,him,3,him,230.2378898806539,169,59,False,True,True
n03-091-02-05,when,4,when,228.3594217347956,204,59,False,True,True
n03-091-02-06,he,2,he,209.16023391812863,90,38,False,True,True
n03-091-02-07,is,2,is,235.4879976580796,61,56,False,True,True
n03-091-03-01,so,2,so,195.78432601880883,55,29,False,True,True
n03-091-03-04,he,2,he,226.2453951277481,99,51,False,True,True
n03-091-03-05,can,3,can,204.68023255813952,129,24,False,True,True
n03-091-03-07,that,4,that,223.49253731343285,154,67,False,True,True
n03-091-04-00,The,3,the,224.3934947419907,141,58,False,True,True
n03-091-04-04,the,3,the,215.852,105,50,False,True,True
n03-091-04-07,with,4,with,226.7411436791944,166,67,False,True,True
n03-091-04-08,an,2,an,184.90072289156623,83,25,False,True,True
n03-091-04-10,that,4,that,217.68645055970146,128,67,False,True,True
n03-091-05-01,have,4,have,223.90282402269085,153,53,False,True,True
n03-091-05-02,made,4,made,218.82046204620465,202,45,False,True,True
n03-091-05-03,an,2,an,196.60929169840063,101,26,False,True,True
n03-091-06-01,to,2,to,214.75495189586871,62,57,False,True,True
n03-091-06-03,a,1,a,182.3923076923077,45,26,False,True,True
n03-091-07-00,when,4,when,229.0178597569902,207,66,False,True,True
n03-091-07-01,there,5,there,218.5632897603486,204,45,False,True,True
n03-091-07-03,a,1,a,175.63742690058484,36,19,False,True,True
n03-091-07-06,of,2,of,227.9195700518903,71,76,False,True,True
n03-091-08-00,from,4,from,230.39833869640046,161,83,False,True,True
n03-091-08-01,the,3,the,219.15410792416142,121,51,False,True,True
n03-097-00-05,the,3,the,202.4026792750197,141,72,False,True,True
n03-097-00-08,out,3,out,208.78693361433088,146,65,False,True,True
n03-097-00-11,The,3,the,209.2180535677776,134,73,False,True,True
n03-097-01-00,is,2,is,213.87896825396822,70,72,False,True,True
n03-097-01-02,to,2,to,208.02124183006532,72,68,False,True,True
n03-097-01-04,to,2,to,206.96196827685654,73,76,False,True,True
n03-097-01-06,a,1,a,188.4467120181406,63,42,False,True,True
n03-097-01-08,on,2,on,206.61461675579326,110,51,False,True,True
n03-097-01-09,the,3,the,218.7260802469136,160,81,False,True,True
n03-097-02-02,of,2,of,218.69606413994168,98,112,False,True,True
n03-097-02-03,that,4,that,214.3168545429852,199,74,False,True,True
n03-097-02-06,He,2,he,220.21315458734813,155,77,False,True,True
n03-097-03-02,was,3,was,205.0202797202797,182,55,False,True,True
n03-097-03-05,only,4,only,227.15277777777774,180,116,False,True,True
n03-097-03-06,his,3,his,219.1151338199513,137,75,False,True,True
n03-097-04-03,any,3,any,227.15110916945775,189,109,False,True,True
n03-097-04-07,a,1,a,211.11828499369483,65,61,False,True,True
n03-097-05-02,of,2,of,216.67569169960478,88,115,False,True,True
n03-097-05-05,and,3,and,218.61634416453688,198,83,False,True,True
n03-097-05-06,at,2,at,214.0492179652748,101,69,False,True,True
n03-097-05-07,the,3,the,213.8501461988304,152,72,False,True,True
n03-097-05-09,time,4,time,217.70756944444443,192,75,False,True,True
n03-097-06-01,the,3,the,217.03698131137162,154,82,False,True,True
n03-097-06-03,to,2,to,213.96778970751572,73,74,False,True,True
n03-097-06-04,which,5,which,221.6260323426141,277,73,False,True,True
n03-097-06-05,he,2,he,218.7951207368683,103,78,False,True,True
n03-097-06-06,had,3,had,214.89634146341461,180,82,False,True,True
n03-097-06-07,the,3,the,218.4720352564103,156,80,False,True,True
n03-097-07-05,made,4,made,215.0318211847611,239,76,False,True,True
n03-097-07-06,the,3,the,222.82225762403283,169,78,False,True,True
n03-103-00-00,It,2,it,223.4805747126437,87,100,False,True,True
n03-103-00-02,to,2,to,228.39340415019763,92,88,False,True,True
n03-103-00-03,the,3,the,221.83519713261646,150,93,False,True,True
n03-103-01-00,as,2,as,217.2615625,100,64,False,True,True
n03-103-01-02,his,3,his,222.33176493182256,127,82,False,True,True
n03-103-01-04,would,5,would,226.71222791293212,284,99,False,True,True
n03-103-02-01,the,3,the,226.09136062612885,151,88,False,True,True
n03-103-02-03,in,2,in,229.71642224480902,97,71,False,True,True
n03-103-02-05,the,3,the,224.42247336596603,151,92,False,True,True
n03-103-03-01,of,2,of,221.67253820033955,76,124,False,True,True
n03-103-03-02,the,3,the,214.85001431844216,144,97,False,True,True
n03-103-03-05,But,3,but,223.08710351610523,166,98,False,True,True
n03-103-03-06,by,2,by,229.2488726790451,104,145,False,True,True
n03-103-04-00,the,3,the,214.31389821029083,149,96,False,True,True
n03-103-04-03,over,4,over,215.4493315728668,166,73,False,True,True
n03-103-04-04,and,3,and,221.8236549165121,220,98,False,True,True
n03-103-04-05,at,2,at,221.2776658196793,113,101,False,True,True
n03-103-04-06,the,3,the,217.65541948931732,152,101,False,True,True
n03-103-05-01,time,4,time,228.93467434820815,209,98,False,True,True
n03-103-05-03,the,3,the,221.7897689768977,150,101,False,True,True
n03-103-06-00,of,2,of,225.17299107142856,88,112,False,True,True
n03-103-06-06,the,3,the,221.03221447873702,158,89,False,True,True
n03-103-07-01,of,2,of,219.9861611161116,88,101,False,True,True
n03-103-07-02,the,3,the,217.80630329996293,145,93,False,True,True
n03-103-07-04,by,2,by,231.0524527186761,96,141,False,True,True
n03-103-07-07,and,3,and,224.95447870778267,227,111,False,True,True
n03-103-08-00,with,4,with,224.00999711621648,206,101,False,True,True
n03-103-08-01,the,3,the,217.9809775762157,162,98,False,True,True
n03-103-08-05,over,4,over,212.82582929269608,183,71,False,True,True
n03-103-09-00,the,3,the,222.97405480402358,155,93,False,True,True
n03-103-09-02,up,2,up,228.62289470080788,109,134,False,True,True
n03-103-09-04,the,3,the,222.43410532120208,156,93,False,True,True
n03-106-00-04,the,3,the,228.0330115830116,140,74,False,True,True
n03-106-00-06,said,4,said,230.17865044247787,226,64,False,True,True
n03-106-01-01,that,4,that,224.7719665271966,239,66,False,True,True
n03-106-01-02,was,3,was,225.0570707070707,165,60,False,True,True
n03-106-01-03,as,2,as,212.0113363105462,71,41,False,True,True
n03-106-01-05,a,1,a,210.17484926787253,54,43,False,True,True
n03-106-01-07,of,2,of,231.53160493827158,81,100,False,True,True
n03-106-02-01,as,2,as,215.59422614274257,87,43,False,True,True
n03-106-02-02,I,1,i,229.15517998244076,68,67,False,True,True
n03-106-02-08,of,2,of,233.32373375168086,97,92,False,True,True
n03-106-03-02,to,2,to,221.11188616071428,128,56,False,True,True
n03-106-03-05,to,2,to,224.3297440699126,89,72,False,True,True
n03-106-03-06,do,2,do,219.96976076555023,95,55,False,True,True
